Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2005,2005,1000 Int$,1100,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2006,2006,1000 Int$,1126,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2007,2007,1000 Int$,981,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2008,2008,1000 Int$,1063,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2009,2009,1000 Int$,990,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2010,2010,1000 Int$,951,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2011,2011,1000 Int$,843,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2012,2012,1000 Int$,862,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2013,2013,1000 Int$,917,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2014,2014,1000 Int$,953,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2015,2015,1000 Int$,907,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2016,2016,1000 Int$,869,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2017,2017,1000 Int$,798,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2018,2018,1000 Int$,802,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2019,2019,1000 Int$,775,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2020,2020,1000 Int$,678,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2021,2021,1000 Int$,677,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2022,2022,1000 Int$,750,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1359.01,Persimmons,2023,2023,1000 Int$,753,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1359.01,Persimmons,2007,2007,1000 SLC,6261,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1359.01,Persimmons,2008,2008,1000 SLC,5568,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1359.01,Persimmons,2009,2009,1000 SLC,5913,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2000,2000,1000 SLC,7080,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2001,2001,1000 SLC,6525,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2002,2002,1000 SLC,7277,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2003,2003,1000 SLC,7528,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2004,2004,1000 SLC,7528,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2005,2005,1000 SLC,7528,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2006,2006,1000 SLC,7707,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2007,2007,1000 SLC,6714,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2008,2008,1000 SLC,7277,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2009,2009,1000 SLC,6776,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2010,2010,1000 SLC,6509,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2011,2011,1000 SLC,5772,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2012,2012,1000 SLC,5897,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2013,2013,1000 SLC,6275,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2014,2014,1000 SLC,6525,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2015,2015,1000 SLC,6210,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2016,2016,1000 SLC,5946,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2017,2017,1000 SLC,5460,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2018,2018,1000 SLC,5487,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2019,2019,1000 SLC,5302,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2020,2020,1000 SLC,4644,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2021,2021,1000 SLC,4636,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2022,2022,1000 SLC,5137,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1359.01,Persimmons,2023,2023,1000 SLC,5154,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1359.01,Persimmons,2007,2007,1000 USD,4601,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1359.01,Persimmons,2008,2008,1000 USD,3914,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1359.01,Persimmons,2009,2009,1000 USD,3694,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2000,2000,1000 USD,5274,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2001,2001,1000 USD,4860,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2002,2002,1000 USD,5421,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2003,2003,1000 USD,5608,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2004,2004,1000 USD,5608,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2005,2005,1000 USD,5608,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2006,2006,1000 USD,5741,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2007,2007,1000 USD,5001,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2008,2008,1000 USD,5421,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2009,2009,1000 USD,5047,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2010,2010,1000 USD,4848,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2011,2011,1000 USD,4299,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2012,2012,1000 USD,4393,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2013,2013,1000 USD,4674,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2014,2014,1000 USD,4860,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2015,2015,1000 USD,4625,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2016,2016,1000 USD,4429,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2017,2017,1000 USD,4067,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2018,2018,1000 USD,4087,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2019,2019,1000 USD,3950,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2020,2020,1000 USD,3459,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2021,2021,1000 USD,3453,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2022,2022,1000 USD,3826,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1359.01,Persimmons,2023,2023,1000 USD,3839,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2000,2000,1000 Int$,1240,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2001,2001,1000 Int$,1240,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2002,2002,1000 Int$,1054,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2003,2003,1000 Int$,1259,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2004,2004,1000 Int$,1329,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2005,2005,1000 Int$,1135,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2006,2006,1000 Int$,1147,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2007,2007,1000 Int$,1458,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2008,2008,1000 Int$,1302,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2009,2009,1000 Int$,1178,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2010,2010,1000 Int$,1213,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2011,2011,1000 Int$,1224,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2012,2012,1000 Int$,1275,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2013,2013,1000 Int$,1209,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2014,2014,1000 Int$,1209,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2015,2015,1000 Int$,1133,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2016,2016,1000 Int$,1105,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2017,2017,1000 Int$,871,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2018,2018,1000 Int$,999,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2019,2019,1000 Int$,962,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2020,2020,1000 Int$,1097,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2021,2021,1000 Int$,1106,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2022,2022,1000 Int$,814,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1346,Plums and sloes,2023,2023,1000 Int$,808,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1346,Plums and sloes,2000,2000,1000 SLC,2948,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1346,Plums and sloes,2001,2001,1000 SLC,6330,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1346,Plums and sloes,2002,2002,1000 SLC,3815,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1346,Plums and sloes,2003,2003,1000 SLC,7235,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1346,Plums and sloes,2004,2004,1000 SLC,4500,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1346,Plums and sloes,2005,2005,1000 SLC,5124,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2000,2000,1000 SLC,7707,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2001,2001,1000 SLC,7707,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2002,2002,1000 SLC,6551,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2003,2003,1000 SLC,7823,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2004,2004,1000 SLC,8258,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2005,2005,1000 SLC,7052,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2006,2006,1000 SLC,7129,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2007,2007,1000 SLC,9056,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2008,2008,1000 SLC,8092,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2009,2009,1000 SLC,7322,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2010,2010,1000 SLC,7538,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2011,2011,1000 SLC,7602,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2012,2012,1000 SLC,7921,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2013,2013,1000 SLC,7511,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2014,2014,1000 SLC,7509,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2015,2015,1000 SLC,7042,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2016,2016,1000 SLC,6868,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2017,2017,1000 SLC,5414,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2018,2018,1000 SLC,6206,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2019,2019,1000 SLC,5976,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2020,2020,1000 SLC,6813,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2021,2021,1000 SLC,6873,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2022,2022,1000 SLC,5057,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1346,Plums and sloes,2023,2023,1000 SLC,5019,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1346,Plums and sloes,2000,2000,1000 USD,1339,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1346,Plums and sloes,2001,2001,1000 USD,2661,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1346,Plums and sloes,2002,2002,1000 USD,1764,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1346,Plums and sloes,2003,2003,1000 USD,4201,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1346,Plums and sloes,2004,2004,1000 USD,2983,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1346,Plums and sloes,2005,2005,1000 USD,3608,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2000,2000,1000 USD,5741,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2001,2001,1000 USD,5741,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2002,2002,1000 USD,4880,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2003,2003,1000 USD,5827,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2004,2004,1000 USD,6151,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2005,2005,1000 USD,5253,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2006,2006,1000 USD,5310,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2007,2007,1000 USD,6745,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2008,2008,1000 USD,6028,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2009,2009,1000 USD,5454,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2010,2010,1000 USD,5615,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2011,2011,1000 USD,5663,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2012,2012,1000 USD,5900,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2013,2013,1000 USD,5595,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2014,2014,1000 USD,5593,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2015,2015,1000 USD,5246,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2016,2016,1000 USD,5116,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2017,2017,1000 USD,4033,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2018,2018,1000 USD,4623,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2019,2019,1000 USD,4452,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2020,2020,1000 USD,5075,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2021,2021,1000 USD,5120,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2022,2022,1000 USD,3767,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1346,Plums and sloes,2023,2023,1000 USD,3739,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2000,2000,1000 Int$,726,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2001,2001,1000 Int$,726,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2002,2002,1000 Int$,645,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2003,2003,1000 Int$,605,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2004,2004,1000 Int$,645,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2005,2005,1000 Int$,403,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2006,2006,1000 Int$,565,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2007,2007,1000 Int$,403,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2008,2008,1000 Int$,383,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2009,2009,1000 Int$,390,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2010,2010,1000 Int$,387,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2011,2011,1000 Int$,389,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2012,2012,1000 Int$,327,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1321,Pomelos and grapefruits,2013,2013,1000 Int$,313,E,Estimated value
