Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2011,2011,t,1797.23,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2012,2012,ha,292,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2012,2012,t,1762.46,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2013,2013,ha,297,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2013,2013,t,1793.83,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2014,2014,ha,302,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2014,2014,t,1846.08,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2015,2015,ha,317,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2015,2015,t,1932.27,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2016,2016,ha,305,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2016,2016,t,1857.39,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2017,2017,ha,312,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2017,2017,t,1912.73,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2018,2018,ha,319,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2018,2018,t,1971.1,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2019,2019,ha,326,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2019,2019,t,1913.74,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2020,2020,ha,319,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2020,2020,t,1932.52,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2021,2021,ha,322,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2021,2021,t,1939.12,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2022,2022,ha,323,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2022,2022,t,1928.46,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1252,Green garlic,2023,2023,ha,321,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1252,Green garlic,2023,2023,t,1933.37,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2000,2000,t,43007,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2000,2000,1000 No,768000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2001,2001,t,43898,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2001,2001,1000 No,784000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2002,2002,t,45667,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2002,2002,1000 No,815500,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2003,2003,t,46124,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2003,2003,1000 No,824000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2004,2004,t,47940,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2004,2004,1000 No,856440,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2005,2005,t,50882,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2005,2005,1000 No,909000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2006,2006,t,51000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2006,2006,1000 No,910000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2007,2007,t,46598,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2007,2007,1000 No,832000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2008,2008,t,53200,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2008,2008,1000 No,950000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2009,2009,t,51800,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2009,2009,1000 No,925000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2010,2010,t,53082.05,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2010,2010,1000 No,934000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2011,2011,t,52300,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2011,2011,1000 No,912500,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2012,2012,t,51100,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2012,2012,1000 No,955000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2013,2013,t,53000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2013,2013,1000 No,955847,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2014,2014,t,54000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2014,2014,1000 No,1010636,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2015,2015,t,57472.58,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2015,2015,1000 No,1026296,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2016,2016,t,60204.87,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2016,2016,1000 No,1075087,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2017,2017,t,62510.17,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2017,2017,1000 No,1116253,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2018,2018,t,61924.41,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2018,2018,1000 No,1105793,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2019,2019,t,62756.9,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2019,2019,1000 No,1120659,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2020,2020,t,68164.43,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2020,2020,1000 No,1217222,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2021,2021,t,67985.79,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2021,2021,1000 No,1214032,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2022,2022,t,62643.39,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2022,2022,1000 No,1118632,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,231,"Hen eggs in shell, fresh",2023,2023,t,62431.99,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5513,Production,231,"Hen eggs in shell, fresh",2023,2023,1000 No,1114857,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2000,2000,ha,350,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2000,2000,t,740,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2001,2001,ha,350,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2001,2001,t,830,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2002,2002,ha,350,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2002,2002,t,724,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2003,2003,ha,350,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2003,2003,t,885,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2004,2004,ha,330,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2004,2004,t,780,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2005,2005,ha,330,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2005,2005,t,790,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2006,2006,ha,330,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2006,2006,t,857.09,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2007,2007,ha,254,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2007,2007,t,800,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2008,2008,ha,330,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2008,2008,t,800,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2009,2009,ha,330,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2009,2009,t,800,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2010,2010,ha,349,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2010,2010,t,829.47,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2011,2011,ha,345,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2011,2011,t,849.1,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2012,2012,ha,333,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2012,2012,t,840.5,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2013,2013,ha,334,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2013,2013,t,846.86,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2014,2014,ha,344,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2014,2014,t,859.89,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2015,2015,ha,348,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2015,2015,t,872.53,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2016,2016,ha,354,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2016,2016,t,884.3,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2017,2017,ha,364,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2017,2017,t,893.59,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2018,2018,ha,373,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2018,2018,t,901.23,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2019,2019,ha,381,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2019,2019,t,908.72,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2020,2020,ha,373,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2020,2020,t,923.87,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2021,2021,ha,376,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2021,2021,t,921.19,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2022,2022,ha,376,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2022,2022,t,927.87,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1659,Hop cones,2023,2023,ha,375,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1659,Hop cones,2023,2023,t,934.55,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21118.01,"Horse meat, fresh or chilled",2000,2000,t,1091,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21118.01,"Horse meat, fresh or chilled",2001,2001,t,561,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21118.01,"Horse meat, fresh or chilled",2002,2002,t,652,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21118.01,"Horse meat, fresh or chilled",2003,2003,t,363,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21118.01,"Horse meat, fresh or chilled",2004,2004,t,257,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21118.01,"Horse meat, fresh or chilled",2005,2005,t,392,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21118.01,"Horse meat, fresh or chilled",2006,2006,t,634,A,Official figure,
